comments_disabled; id; edge_media_to_caption; shortcode; edge_media_to_comment; taken_at_timestamp; dimension; edge_liked_by; owner; is_video
False; 2241544188596527937; Und hier nochmal eine zweite Version, die zufällig so entstanden ist:face_with_tears_of_joy::cherry_blossom: @anastasia.gntm2020.official  @nasty.bory  #gntm #gntm2020 #nasty #anastasiagntm #model #heidiklum #edit #gntmedit #love #beautiful #cute #happy #art #style #modeling #gntmmemes #gntmgames #gntmmeme #gntm_memes #gntmsketch #sketch #zeichnung #gntmgirls; B8bkJA1oyNB; 0; 1581432911; (1350, 1080); 7; 30016194780; False
False; 2241543742716650096; -first post-  q: habt ihr einen liebling bei gntm ‘20?  a: jaaa julia, erst in der 2 Folge hab ich sie so richtig „entdeckt“ :dove:  #gntm #gntm2020 #fanpage #juliagntm @julia.gntm2020.official; B8bkChlICJw; 0; 1581432858; (640, 640); 3; 29683290848; False
False; 2241542816891438450; Die großen Mode-Schauen, die "Big Four" Fashion Weeks, finden alle im Februar statt. Noch zwei Tage geht die New York Fashion Week, dann geht's weiter nach London. Folge @model.sedcard.online für News und Facts aus der Modelwelt!  #fashionweek #newyorkfashionweek #londonfashionweek #milanfashionweek #parisfashionweek #parisfashionweek2020 #fashion #gntm #gntm20 #gntm2018 #gntm2019 #gntm2020 #modeagentur #modefotografie #model #models #modelscout #modelscouts #modelsedcard #modelshoot #modelshooting #modelshoots #modelslife #modelsneeded #modelstyle #modelstyle #modelswanted #modeltipps; B8bj1DVpIVy; 0; 1581432748; (1080, 1080); 4; 21777815094; False
False; 2241542155902577539; Letztes mal hat Nasty das Shooting gerockt:see-no-evil_monkey::blossom: @anastasia.gntm2020.official  @nasty.bory  #gntm #gntm2020 #pinar #pinargntm #model #heidiklum #edit #gntmedit #love #beautiful #cute #happy #art #style #modeling #gntmmemes #gntmgames #gntmmeme #gntm_memes #gntmsketch #sketch #zeichnung #gntmgirls; B8bjrbvouuD; 0; 1581432669; (1080, 1080); 7; 30016194780; False
False; 2241455713033390277; GNTM-Challenge 2: @alexarning  Alexa stand bei der Challemge zum ersten Mal vor meiner Kamera. Mega cool, dass du mitgemacht hast. :smiling_face_with_smiling_eyes: Für's Sedcard-Bild einfach einmal wischen.  #gntmchallenge #gntm #gntm2020 #germanysnexttopmodel #jungle #junglephotography #flashphotography #aerialphotography #aerialsilk #aerial #sedcardshooting #peoplephotography #portraitphotography #fotografie #fotoboewering; B8bQBhjIAjF; 2; 1581422364; (1350, 1080); 76; 18075839353; False
False; 2241447597422399658; Sind das die Top 20 Models bei GNTM? :see-no-evil_monkey: . Den Link zum Kanal/Video findet ihr in der Bio! :smiling_face_with_sunglasses: . #gntm #gntm2020 #ichbingntm2020 #ichbingermanysnexttopmodel2020 #germanysnexttopmodel2020 #germanysnexttopmodel #itgirlagenten; B8bOLbTA9Cq; 0; 1581421397; (607, 1080); 7; 28827876269; False
False; 2241447039733134430; #gntm #gntm2020 #topmodel #germanysnexttopmodel #germanysnexttopmodel2020 #meme; B8bODT6JPRe; 3; 1581421330; (1080, 1080); 553; 12023475941; False
False; 2241443393071143036; YES! Am Donnerstag wird Nadine endlich mal öfters gezeigt!:smiling_face_with_heart-eyes: Sooo excited omgg:red_heart: #gntm2020; B8bNOPsJth8; 5; 1581420896; (1080, 1080); 35; 29353663354; False
False; 2241346406326192997; Und plötzlich interessiert sich mein Freund für @germanysnexttopmodel :rolling_on_the_floor_laughing: #gntm #gntm2020 #welovetoentertainyou @prosieben; B8a3K5vq8tl; 8; 1581409477; (937, 750); 214; 3627324687; True
False; 2241346098647917847; Good Morning #capetown :palm_tree: :sun: . :camera: @alex_fritsch_fotografie . . . . . . .  #lomoface #bemangomodel #willyscouts #ootd #fashionblogger #makemeelite #thelookout #wlyg  #unikocasting #loveelitemiami #wabde #styleguide #immdoitbetter #makememajor #wescoutusa #elle #capetown #beach #beachbabes #modelcapetown #newface #munichmodels #spottedbymetro #capetownmodel #gntm2020 #iamnevs #immfam #portrait #portraitphotography #portraitmoods; B8a3GbMneUX; 20; 1581409297; (1350, 1080); 402; 235267560; False
False; 2241345370953434557; In zwei Tagen geht es wieder weiter!!:red_heart: Und in dieser Folge ist das Nacktshooting angesagt!:two_hearts: #gntm2020; B8a271epUW9; 5; 1581409211; (1080, 1080); 17; 29353663354; False
False; 2241343913323768257; Bei diesen Bildern wundert mich es nicht, dass sie bei GNTM ist:red_heart: #gntm2020; B8a2mn9JanB; 1; 1581409037; (1080, 1080); 13; 29353663354; False
False; 2241335235550365602; Oh oh, es ist soweit: Am Donnerstag gibt es das Nacktshooting bei #GNTM2020 :camera_with_flash:; B8a0oWJi8ei; 2; 1581408019; (1350, 1080); 419; 317407795; True
False; 2241044605331431832; Pinar ist einfach so hübsch:smiling_face_with_heart-eyes:  @pinar.ayg  @pinar.gntm2020.official #gntm #gntm2020 #pinar #pinargntm #model #heidiklum #edit #gntmedit #love #beautiful #cute #happy #art #style #modeling #gntmmemes #gntmgames #gntmmeme #gntm_memes #gntmsketch #sketch #zeichnung #gntmgirls; B8ZyjHqleGY; 4; 1581373356; (1080, 1080); 16; 30016194780; False
False; 2241041253597242218; ↬Ich hoffe es gefällt dir:sparkles: ↬Wenn nicht mache ich dir noch eins ↬ #gntm #gntm2020 #gntmpinar; B8ZxyWHqONq; 1; 1581372957; (1080, 1080); 16; 20560365705; False
False; 2241040428191684151; Hey:red_heart: Dies ist eine fanpage für @maribel_gntm2020_official und @jacky.gntm2020.official :heavy_heart_exclamation: Absolute Favoritinnen:thought_balloon: • • • • Wer ist eure Favoritin? #gntm2020 #teammaribel #teamjacky; B8ZxmVZp5Y3; 0; 1581372859; (1080, 1080); 1; 29821862372; False
False; 2240998308856634337; In jedem Style perfekt :love_letter::red_heart: #gntm2020; B8ZoBatppvh; 5; 1581367838; (1080, 1080); 13; 29353663354; False
False; 2240987827718536795; Hatte zwar noch nie eine 1 in Mathe aber trotzdem :face_with_tears_of_joy::red_heart: #memes #juliagntm #gntm2020 #woah #mathe; B8Zlo5ZIz5b; 0; 1581366642; (750, 750); 11; 30024203371; True
False; 2240983086980465812; Das ist die Top 25 der 15. Gntm Staffel! ~ Wer sind eure Favoritinnen? ~ #gntm#gntm2020#staffel15#love#costarica#models#top25#heidiklum#lfl#fff; B8Zkj6PIQSU; 2; 1581366023; (750, 750); 34; 6033495252; False
False; 2240981985875138229; Gntm Fakts :smiling_face_with_smiling_eyes: Fakt #10 :smiling_face_with_smiling_eyes:  Mein Edit :two_hearts:  Foto von @dariacupachin #germanysnexttopmodel #germanysnexttopmodel2020 #gntm #gntm2020 #model #topmodel #heidiklum #gntm_fp_2020 #2020 #gntm_fp_2020_fakts  #gntm_fp_2020_lookbook_JuliaP; B8ZkT4wIxa1; 1; 1581365892; (1080, 1080); 37; 4807688983; False
False; 2240979829774716109; @pinar.gntm2020.official @pinar.ayg :red_heart:#teampinar #gntm2020 :smiling_face_with_horns::smiling_face_with_halo:; B8Zj0guiYzN; 7; 1581365635; (750, 750); 4; 29446642170; False
False; 2240978504376214936; Gntm Fakts  Fakt #9  Mein Edit :two_hearts: Foto von @xoxojulezz #germanysnexttopmodel #germanysnexttopmodel2020 #gntm #gntm2020 #model #topmodel #heidiklum #gntm_fp_2020 #2020  #gntm_fp_2020_fakts  #gntm_fp_2020_lookbook_JuliaF; B8ZjhOWoWWY; 2; 1581365477; (740, 640); 32; 4807688983; False
False; 2240974950853253790; :growing_heart:Disturbia:growing_heart: • • Ein Edit von der cuten Maribel, sie verdient durch ihr trauriges Schicksal nur das beste, she deserves the whole world. Ich liebe ihren Look und einfach sie als Person:red_heart: • Markiert sie gerne:red_heart: • •  taggs: #sarahalmoril#sarah#gntm2019#gntm2020#germanysnexttopmodel#collabsounds#videostar#edit#love#fan#loveher#nerve#tutorial#sounds#germanysnexttopmodel2019#germanysnexttopmodel2020#omg#beautiful#top12#collab#collabaudio#audio#collabedit#vs#vspro#videostarpro#badassaudios#omgpage#heidiklum#gntm2020; B8Zitg4KBqe; 37; 1581365292; (750, 750); 52; 15841588036; True
False; 2240949754209398677; Immer wieder entdeckt man Nadine, nachdem ich mir die zweite Folge jetzt gefühlt schon zum zehnten mal anschaue hehe:red_heart: #gntm2020; B8Zc-2rJm-V; 2; 1581362049; (1080, 1080); 12; 29353663354; False
False; 2240940245753906178; SPOILER ALARM !!!!! Bitte nur weiter schauen wenn ihr es gar nicht mehr aushalten könnt zu erfahren, welche zwei Mädchen die Ehre haben dürfen, Heidi zur Amfar Gala begleiten zu dürfen !! An simsten seid gespannt !!!:sparkles::sun: Wer jetzt weiß welche zwei Heidi begleitet haben, wieso glaubt ihr sind es ausgerechnet diese beiden ? Habt ihr eine Vermutung ?:thinking_face: #gntm2020 #amfargala #heidiklum; B8Za0fPCcQC; 0; 1581360916; (1080, 1080); 0; 9056005165; False
False; 2240929919010286208; My love @internetxdoll @mareike.gntm2020.official for @tintenmeister . .' . .Did you watch the last episode of @gntm__2020 ? { #gntm #modellife #tonyehnert #tonywehenrtphoto #mareikelerch #lee #mareike2020 #gntm2020 #friends #tintenmeister #canon #sigmalense #sigmalove #tattoomodel  #grunge #fashion #90thkids #lady #hot }; B8ZYeNtJyqA; 0; 1581359685; (1080, 1080); 39; 20292697727; False
False; 2240916890705102270; Nadine hat mich heute soo glücklich gemacht wow:red_heart::red_heart: @nadine.gntm2020.official  #gntm2020; B8ZVgoJpoW-; 1; 1581358132; (1080, 1080); 15; 29353663354; False
False; 2240916360182403025; 40/366 Hallo ihr lieben, :smiling_face_with_smiling_eyes: ich hoffe ihr hattet einen guten Start in die neue Woche:thumbs_up:, trotz des Sturms Sabine. Hat bei euch der Sturm :wind_face:schlimm gewütet? Ich muss sagen, bei uns hat es gestürmt & gewittert:high_voltage:, aber sonst Gott sei Dank nichts schlimmeres:folded_hands:. Ich bin heute leider ziemlich platt:weary_face:, deswegen freue ich mich nun auf einen entspannten Abend.:beaming_face_with_smiling_eyes: :camera_with_flash::@photography.ludwig :smiling_face_with_smiling_eyes: werbung .  Wie geht ihr den Montagabend an?  Schreibt es mir gerne unten in die Kommentare :backhand_index_pointing_down:  #heidiklum #carmushkis #carmushka #streetstyle #hairsandstyles  #itgirlagenten #outfitinspiration #doreenpresets #outfitideas #kristina2020 #gntm2020  #love  #therubinrose  #teamkristina #picoftheday #under10k #support  #amazing  #ootmagazine  #ootd #regensburg  #happyme  #photography  #shooting  #outfitoftheday  #me  #happy  #fashiongaols  #photooftheday  #blogger_de; B8ZVY6ECI_R; 11; 1581358068; (1080, 1080); 121; 5193613851; False
False; 2240914168096608183; Eine kleine Preview zur kommenden Folge:grinning_squinting_face: Hoffentlich fallen nicht allzu viele Mädels ins Wasser seid gespannt!  #TeamMareike #gntm2020 #germanysnexttopmodel #fanpage; B8ZU5Ahic-3; 4; 1581357820; (800, 640); 81; 18013931418; True
False; 2240881807088866320; :sparkles:GNTM2020 :high-heeled_shoe::lipstick: Das Foto ist bei der Fashionshow im Olympiapark in München entstanden. Omg ich war einfach sooooo unfassbar aufgeregt! :face_with_tears_of_joy: Wie wunderschön ist dieses Kleid bitte??! Wusstet ihr, dass das Kleid ein paar Wochen zuvor Bella Hadid getragen hat? :star-struck:  Auch wenn es für mich nur eine kurze Reise war, bin ich unglaublich dankbar diese Erfahrung mitnehmen zu können.:sparkles: Es war mir eine rießen Ehre für den Designer Julien Macdonald laufen zu dürfen. Diesen Moment werde ich wohl mein ganzes Leben lang nicht mehr vergessen :folded_hands_medium_skin_tone: Wenn ihr Fragen rund um das Thema GNTM habt, könnt ihr mir gerne schreiben. :sparkles: :camera_with_flash: :copyright: ProSieben/Richard Hübner  #gntm #gntm2020 #germanysnexttopmodel2020 #fashionshow #julienmacdonald #prosieben; B8ZNiF_KtQQ; 27; 1581353949; (800, 640); 570; 1915017484; False
False; 2240877884583539962; Gntm Fakts :smiling_face_with_smiling_eyes: Fakt #8 :smiling_face_with_smiling_eyes:  Mein Edit :two_hearts:  Foto von @dariacupachin #germanysnexttopmodel #germanysnexttopmodel2020 #gntm #gntm2020 #model #topmodel #heidiklum #gntm_fp_2020 #2020 #gntm_fp_2020_fakts  #gntm_fp_2020_lookbook_Daria; B8ZMpA3oXT6; 2; 1581353482; (937, 750); 28; 4807688983; False
False; 2240874135058880549; Get ready for the shooting :camera_with_flash: Das perfekte Makeup und Styling ist natürlich ein wichtiger Bestandteil beim Modeln, für den perfekten Look stehen uns vor jedem Shooting oder Catwalk die besten Stylisten und Makeup Artisten zur Verfügung.  Ich freue mich schon so sehr  auf das nächste Shooting :smiling_face_with_heart-eyes::star-struck::lipstick: @prosieben @germanysnexttopmodel  #GNTM2020; B8ZLyc2i5gl; 13; 1581353035; (750, 750); 733; 20532617834; False
False; 2240871600165524196; Weihnachtssocken gehen immer !:zany_face: • Guten Abend ihr alle :smiling_face: Wie war euer Wochenende so ? Ich hoffe ihr konntet es genießen. Ich war Samstag auf dem Geburtstag von meiner Tante und habe dafür den ganzen Tag in der Küche gestanden und gebacken:cupcake: Am Sonntag wollte ich dann neue Bilder produzieren aber Sturm #sabine hat mir da einen Strich durch die Rechnung gemacht :face_with_rolling_eyes::woman_shrugging_medium-light_skin_tone: Ich hoffe jetzt das ich das die Tage schaffe.. gar nicht so leicht immer jemanden zu finden der Lust zum Fotografieren hat :grinning_face_with_sweat: • Backt oder Kocht ihr gerne ? • #moodypose#poserforlife#moodyportraits#presets#presetslightroom#carmushkapresets#kisu#anajohnsonpreset#photoshootideas#inspirationoftheday#needinspiration#newcomer#newoninstagram#newoutfit#gntm#gntm2020#modelings#hobbymodel#fitnessgirlsmotivation; B8ZLNkDIJLk; 4; 1581352733; (1080, 1080); 60; 27664975736; False
False; 2240850185844492082; Hey are you me because you look beautiful :glowing_star::face_with_tears_of_joy::red_heart: _____________________________________ @pinar.gntm2020.official @pinar.ayg  _____________________________________ #teampinar #gntm2020 #germanysnexttopmodel2020; B8ZGV8aIQcy; 0; 1581350199; (800, 640); 24; 18960726395; True
False; 2240816953500861426; Εσείς ξέρετε κάποιον πιο ευγενικό από την Ελένη :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: #1000xromata #kammena #asteia #gelio #klama #gntmgr #gntm2019 #gntm2020 #asteia #gelio; B8Y-yWYF4Py; 11; 1581346233; (640, 640); 352; 13537911760; True
False; 2240783169876087280; Nochmal alle Bilder vom Shooting :beaming_face_with_smiling_eyes:  Wer gefällt euch am besten? . . :camera_with_flash:: @rankinarchive #gntm2020 #germanysnexttopmodel2020 #gntm #germanysnexttopmodel #shooting #heidiklum #prosieben #staffel15; B8Y3Gu7I1Hw; 23; 1581342191; (1080, 1080); 1236; 2954546610; False
False; 2240776064037458555; Wer erkennt sich wieder? :smiling_face_with_smiling_eyes: #fy#foryoupage#foryou#fürdich#fürduchseite#lila#violet#purple#swiss#schweiz#switzerland#german#germany#germanysnexttopmodel#germanysnexttopmodel2019#austria#österreich#gntm#gntm2020#sarah#teamsarah#teamsarahs @sarahs.gntm2020.official @sarahs.gntm2020.official @sarahs.gntm2020.official; B8Y1fVGJpJ7; 1; 1581341344; (750, 750); 36; 16578136300; False
False; 2240771449682567501; \\ @tatjanaquinn \\ . Anzeige | Make-Up is art. Beauty is spirit :sparkles: . . Credits @chrisbaer.makeup  @juliajung.photo  @tatjanaquinn . . . #gntm #oneeinsfab #photography #beautyphotography #beautyshooting #influencer #model #fashion #beauty #lifestyle #art #potd #mondaymood #freshstart #happynewweek #germanysnexttopmodel2019 #gntm2020; B8Y0cLpKqFN; 1; 1581340794; (1080, 1080); 228; 4060759344; False
False; 2240766158459026587; :squinting_face_with_tongue: . . . . . . . . . . . . . . #naturallook #gntm #gntm20 #gntm2020 #nadinegntm #gntmnadine #heidiklum #germanysnexttopmodel #foryou #model #topmodel #smile #happy #beautiful #girl #happieness #strong #healthy #motorrad #motorcycle #bike #bikelife; B8YzPLzqryb; 7; 1581340163; (1080, 1080); 73; 28845549149; False
False; 2240741444252042629; GNTM-Challenge 2: @charlottekoegler  Das posieren an so einem Tuch (oder in unserem Fall einer Hängematte) ist wirklich nicht einfach! Es dreht sich, schwingt weg und will generell nie so wie man selbst. Daher großen Respekt an die Topmodels, dass ihr es so leicht aussehen lasst :smiling_face_with_smiling_eyes:  #gntmchallenge #gntm #gntm2020 #germanysnexttopmodel #jungle #flashphotography #junglephotography #aerialphotography #aerial #aerialsilk #portraitphotography #peoplephotography #fotografie #fotoboewering; B8Ytni6I4WF; 4; 1581337217; (1350, 1080); 75; 18075839353; False
False; 2240725495694751136; Ich würde sagen #gntm2020 hab ich wohl gewonnen:thinking_face:; B8Yp_dqC_Wg; 22; 1581335316; (607, 1080); 20; 1287192958; False
False; 2240701219784378165; Holy Smokes! Gast-Jurorin Joan Smalls zeigt den Models wie man den Water-Walk meistert. :fire::smiling_face_with_heart-eyes: #GNTM2020; B8YkeM9CEc1; 3; 1581332450; (1350, 1080); 552; 317407795; True
False; 2240697874375853766; #gntm #gntm2020 #topmodel #germanysnexttopmodel #germanysnexttopmodel2020 #meme; B8YjthTJUbG; 3; 1581332023; (1080, 1080); 506; 12023475941; False
False; 2240674594334989574; "Tanzen ist ihr Ventil":smiling_face_with_heart-eyes::woman_dancing: Ich hoffe wir sehen sie diese Staffel auch nochmal tanzen:relieved_face:  @lijana.gntm2020.official  @lijana_ka  #gntm #gntm2020 #lijana #lijanagntm #model #heidiklum #edit #gntmedit #love #beautiful #cute #happy #art #style #modeling #gntmmemes #gntmgames #gntmmeme #gntm_memes #gntmsketch #sketch #zeichnung #gntmgirls; B8YeawElF0G; 2; 1581329248; (1080, 1080); 10; 30016194780; False
False; 2240660756529233046; Eine kleine Zeichnung von Tamara...:smiling_face_with_smiling_eyes::relieved_face: @tamara.gntm2020.official @tamarabecca #gntm #gntm2020 #tamara #tamaragntm #mareike #mareikegntm  #model #heidiklum #edit #gntmedit #love #beautiful #cute #happy #art #style #modeling #gntmmemes #gntmgames #gntmmeme #gntm_memes #gntmsketch #sketch #zeichnung #gntmgirls; B8YbRYnFTyW; 2; 1581327598; (1080, 1080); 10; 30016194780; False
False; 2240650412796898168; Unsere Mathilde könnte leicht Model werden, oder? #bauer #bauernhof #mathilde #highlandcattle #schottischehochlandrinder #muuh #kuh #model #gntm2020; B8YY63Ql2t4; 1; 1581326365; (692, 1080); 30; 28458421423; False
False; 2240615791385166152; Ist das bei euch auch so?:face_with_tears_of_joy::ringed_planet: #fy#foryoupage#foryou#fürdich#fürduchseite#lila#violet#purple#swiss#schweiz#switzerland#german#germany#germanysnexttopmodel#germanysnexttopmodel2019#austria#österreich#gntm#gntm2020#sarah#teamsarah#teamsarahs @sarahs.gntm2020.official @sarahs.gntm2020.official @sarahs.gntm2020.official; B8YRDDjpMFI; 1; 1581322238; (750, 750); 41; 16578136300; False
